train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromium-farsec-train.csv,chromium-farsec-test.csv,naive_bayes,16952,58,53,5380,24.20799358374549,52.25225225225225,24.090990506895928,1.066568591393895,61.89727938436124
wicket-farsec-train.csv,wicket-farsec-test.csv,naive_bayes,363,1,5,131,27.200000000000003,16.66666666666667,26.518218623481783,0.7575757575757576,27.170658682634738
ambari-farsec-train.csv,ambari-farsec-test.csv,naive_bayes,362,4,3,131,26.8,57.14285714285714,26.57200811359026,2.9629629629629632,64.26986240568132
camel-farsec-train.csv,camel-farsec-test.csv,naive_bayes,258,9,9,224,46.6,50.0,46.47302904564315,3.862660944206009,51.70340681362726
derby-farsec-train.csv,derby-farsec-test.csv,naive_bayes,381,22,20,77,19.400000000000002,52.38095238095239,16.81222707423581,22.22222222222222,64.28407086433009
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromium-farsec-train.csv,chromium-farsec-test.csv,logistic_regression,20005,61,50,2327,10.59127567615738,54.95495495495495,10.420025076123949,2.554438860971524,68.12005223837063
wicket-farsec-train.csv,wicket-farsec-test.csv,logistic_regression,416,1,5,78,16.6,16.66666666666667,15.789473684210531,1.265822784810127,27.826086956521745
ambari-farsec-train.csv,ambari-farsec-test.csv,logistic_regression,437,3,4,56,12.0,42.85714285714286,11.35902636916836,5.084745762711864,57.77875716174526
camel-farsec-train.csv,camel-farsec-test.csv,logistic_regression,328,4,14,154,33.6,22.22222222222222,31.950207468879672,2.5316455696202533,33.50357507660878
derby-farsec-train.csv,derby-farsec-test.csv,logistic_regression,404,24,18,54,14.399999999999999,57.14285714285714,11.79039301310044,30.76923076923077,69.35622317596567
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromium-farsec-train.csv,chromium-farsec-test.csv,random_forest,22147,30,81,185,1.185224791694515,27.027027027027028,0.8284076661293213,13.95348837209302,42.477696188668716
wicket-farsec-train.csv,wicket-farsec-test.csv,random_forest,493,0,6,1,1.4000000000000001,0,0.2024291497975709,0,0
ambari-farsec-train.csv,ambari-farsec-test.csv,random_forest,475,1,6,18,4.8,14.28571428571429,3.651115618661258,5.263157894736842,24.8821372446307
camel-farsec-train.csv,camel-farsec-test.csv,random_forest,452,1,17,30,9.4,5.555555555555556,6.224066390041494,3.225806451612903,10.489672777906708
derby-farsec-train.csv,derby-farsec-test.csv,random_forest,444,15,27,14,8.200000000000001,35.71428571428571,3.056768558951965,51.72413793103448,52.198448154244055
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromium-farsec-train.csv,chromium-farsec-test.csv,ib_k,21859,19,92,473,2.517488749275944,17.117117117117118,2.1180368977252373,3.861788617886179,29.13861611551302
wicket-farsec-train.csv,wicket-farsec-test.csv,ib_k,494,0,6,0,1.2,0,0,0,0
ambari-farsec-train.csv,ambari-farsec-test.csv,ib_k,477,0,7,16,4.6,0,3.2454361054766725,0,0
camel-farsec-train.csv,camel-farsec-test.csv,ib_k,454,0,18,28,9.2,0,5.809128630705394,0,0
derby-farsec-train.csv,derby-farsec-test.csv,ib_k,432,12,30,26,11.200000000000001,28.57142857142857,5.676855895196507,31.57894736842105,43.85786802030457
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromium-farsec-train.csv,chromium-farsec-test.csv,multilayer_perceptron,21437,23,88,895,4.379984850510181,20.72072072072072,4.007701952355364,2.505446623093682,34.08410852833752
wicket-farsec-train.csv,wicket-farsec-test.csv,multilayer_perceptron,491,0,6,3,1.7999999999999998,0,0.6072874493927125,0,0
ambari-farsec-train.csv,ambari-farsec-test.csv,multilayer_perceptron,470,1,6,23,5.800000000000001,14.28571428571429,4.665314401622718,4.166666666666667,24.848004229447533
camel-farsec-train.csv,camel-farsec-test.csv,multilayer_perceptron,385,5,13,97,22.0,27.77777777777778,20.12448132780083,4.901960784313725,41.220556745182016
derby-farsec-train.csv,derby-farsec-test.csv,multilayer_perceptron,429,18,24,29,10.6,42.85714285714286,6.331877729257641,38.297872340425535,58.80740233036326
