derbyambari-cross-train.csv,derbyambari-cross-test.csv,logistic_regression,393,15,27,65,18.4,35.71428571428571,14.192139737991269,18.75,50.436344969199176
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumcamel-cross-train.csv,chromiumcamel-cross-test.csv,logistic_regression,20993,18,93,1339,6.380608653032126,16.21621621621622,5.995880351065734,1.326455416359617,27.660796303636747
wicketcamel-cross-train.csv,wicketcamel-cross-test.csv,logistic_regression,462,0,6,32,7.6,0,6.477732793522267,0,0
ambaricamel-cross-train.csv,ambaricamel-cross-test.csv,logistic_regression,468,0,7,25,6.4,0,5.070993914807302,0,0
derbycamel-cross-train.csv,derbycamel-cross-test.csv,logistic_regression,394,11,31,64,19.0,26.190476190476193,13.973799126637552,14.66666666666667,40.15565644399148
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumderby-cross-train.csv,chromiumderby-cross-test.csv,logistic_regression,21693,9,102,639,3.301697634006149,8.108108108108109,2.861364857603439,1.388888888888889,14.966934479558713
wicketderby-cross-train.csv,wicketderby-cross-test.csv,logistic_regression,459,1,5,35,8.0,16.66666666666667,7.08502024291498,2.777777777777778,28.263546798029562
ambariderby-cross-train.csv,ambariderby-cross-test.csv,logistic_regression,432,4,3,61,12.8,57.14285714285714,12.37322515212982,6.153846153846154,69.17534027221778
camelderby-cross-train.csv,camelderby-cross-test.csv,logistic_regression,433,5,13,49,12.4,27.77777777777778,10.16597510373444,9.25925925925926,42.4343394747158
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
wicketchromium-cross-train.csv,wicketchromium-cross-test.csv,random_forest,494,0,6,0,1.2,0,0,0,0
ambarichromium-cross-train.csv,ambarichromium-cross-test.csv,random_forest,493,0,7,0,1.4000000000000001,0,0,0,0
camelchromium-cross-train.csv,camelchromium-cross-test.csv,random_forest,482,0,18,0,3.5999999999999996,0,0,0,0
derbychromium-cross-train.csv,derbychromium-cross-test.csv,random_forest,458,0,42,0,8.4,0,0,0,0
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumwicket-cross-train.csv,chromiumwicket-cross-test.csv,random_forest,22332,0,111,0,0.49458628525598186,0,0,0,0
ambariwicket-cross-train.csv,ambariwicket-cross-test.csv,random_forest,493,0,7,0,1.4000000000000001,0,0,0,0
camelwicket-cross-train.csv,camelwicket-cross-test.csv,random_forest,482,0,18,0,3.5999999999999996,0,0,0,0
derbywicket-cross-train.csv,derbywicket-cross-test.csv,random_forest,458,0,42,0,8.4,0,0,0,0
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumambari-cross-train.csv,chromiumambari-cross-test.csv,random_forest,22317,0,111,15,0.5614222697500334,0,0.06716818914562063,0,0
wicketambari-cross-train.csv,wicketambari-cross-test.csv,random_forest,494,0,6,0,1.2,0,0,0,0
camelambari-cross-train.csv,camelambari-cross-test.csv,random_forest,482,0,18,0,3.5999999999999996,0,0,0,0
derbyambari-cross-train.csv,derbyambari-cross-test.csv,random_forest,458,0,42,0,8.4,0,0,0,0
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumcamel-cross-train.csv,chromiumcamel-cross-test.csv,random_forest,22332,0,111,0,0.49458628525598186,0,0,0,0
wicketcamel-cross-train.csv,wicketcamel-cross-test.csv,random_forest,494,0,6,0,1.2,0,0,0,0
ambaricamel-cross-train.csv,ambaricamel-cross-test.csv,random_forest,493,0,7,0,1.4000000000000001,0,0,0,0
derbycamel-cross-train.csv,derbycamel-cross-test.csv,random_forest,458,0,42,0,8.4,0,0,0,0
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumderby-cross-train.csv,chromiumderby-cross-test.csv,random_forest,22270,1,110,62,0.7663859555317916,0.9009009009009009,0.277628515135232,1.5873015873015868,1.785669898833421
wicketderby-cross-train.csv,wicketderby-cross-test.csv,random_forest,491,0,6,3,1.7999999999999998,0,0.6072874493927125,0,0
ambariderby-cross-train.csv,ambariderby-cross-test.csv,random_forest,488,0,7,5,2.4,0,1.01419878296146,0,0
camelderby-cross-train.csv,camelderby-cross-test.csv,random_forest,480,0,18,2,4.0,0,0.4149377593360996,0,0
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
wicketchromium-cross-train.csv,wicketchromium-cross-test.csv,ib_k,494,0,6,0,1.2,0,0,0,0
ambarichromium-cross-train.csv,ambarichromium-cross-test.csv,ib_k,493,0,7,0,1.4000000000000001,0,0,0,0
camelchromium-cross-train.csv,camelchromium-cross-test.csv,ib_k,479,0,18,3,4.2,0,0.6224066390041494,0,0
derbychromium-cross-train.csv,derbychromium-cross-test.csv,ib_k,455,1,41,3,8.799999999999999,2.3809523809523814,0.6550218340611355,25.0,4.65044971381848
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumwicket-cross-train.csv,chromiumwicket-cross-test.csv,ib_k,22332,0,111,0,0.49458628525598186,0,0,0,0
ambariwicket-cross-train.csv,ambariwicket-cross-test.csv,ib_k,493,0,7,0,1.4000000000000001,0,0,0,0
camelwicket-cross-train.csv,camelwicket-cross-test.csv,ib_k,482,0,18,0,3.5999999999999996,0,0,0,0
derbywicket-cross-train.csv,derbywicket-cross-test.csv,ib_k,458,0,42,0,8.4,0,0,0,0
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumambari-cross-train.csv,chromiumambari-cross-test.csv,ib_k,21831,1,110,501,2.722452435057702,0.9009009009009009,2.243417517463729,0.199203187250996,1.7853484643476192
wicketambari-cross-train.csv,wicketambari-cross-test.csv,ib_k,490,0,6,4,2.0,0,0.8097165991902834,0,0
camelambari-cross-train.csv,camelambari-cross-test.csv,ib_k,471,1,17,11,5.6000000000000005,5.555555555555556,2.282157676348548,8.333333333333332,10.51339285714286
derbyambari-cross-train.csv,derbyambari-cross-test.csv,ib_k,453,1,41,5,9.2,2.3809523809523814,1.091703056768559,16.66666666666667,4.649969205501951
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumcamel-cross-train.csv,chromiumcamel-cross-test.csv,ib_k,22292,3,108,40,0.6594483803413091,2.7027027027027026,0.17911517105498842,6.976744186046512,5.262909379367658
wicketcamel-cross-train.csv,wicketcamel-cross-test.csv,ib_k,492,0,6,2,1.6,0,0.4048582995951417,0,0
ambaricamel-cross-train.csv,ambaricamel-cross-test.csv,ib_k,491,0,7,2,1.7999999999999998,0,0.4056795131845842,0,0
derbycamel-cross-train.csv,derbycamel-cross-test.csv,ib_k,454,0,42,4,9.2,0,0.8733624454148471,0,0
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
chromiumderby-cross-train.csv,chromiumderby-cross-test.csv,ib_k,22063,6,105,269,1.666443880051686,5.405405405405405,1.204549525344797,2.181818181818182,10.250001451808663
wicketderby-cross-train.csv,wicketderby-cross-test.csv,ib_k,485,1,5,9,2.8000000000000003,16.66666666666667,1.8218623481781377,10.0,28.49588719153937
ambariderby-cross-train.csv,ambariderby-cross-test.csv,ib_k,478,0,7,15,4.3999999999999995,0,3.042596348884381,0,0
camelderby-cross-train.csv,camelderby-cross-test.csv,ib_k,470,1,17,12,5.800000000000001,5.555555555555556,2.489626556016598,7.692307692307692,10.512189666741223
train,test,learner,tn,tp,fn,fp,err,pd,pf,prec,g-measure
wicketchromium-cross-train.csv,wicketchromium-cross-test.csv,multilayer_perceptron,492,0,6,2,1.6,0,0.4048582995951417,0,0
ambarichromium-cross-train.csv,ambarichromium-cross-test.csv,multilayer_perceptron,492,0,7,1,1.6,0,0.2028397565922921,0,0
